Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CR9,NO,27/07/2020 12:00,,ug m-3,P
CR9,NO,27/07/2020 13:00,,ug m-3,P
CR9,NO,27/07/2020 14:00,,ug m-3,P
CR9,NO,27/07/2020 15:00,,ug m-3,P
CR9,NO,27/07/2020 16:00,,ug m-3,P
CR9,NO,27/07/2020 17:00,,ug m-3,P
CR9,NO,27/07/2020 18:00,,ug m-3,P
CR9,NO,27/07/2020 19:00,,ug m-3,P
CR9,NO,27/07/2020 20:00,,ug m-3,P
CR9,NO,27/07/2020 21:00,,ug m-3,P
CR9,NO,27/07/2020 22:00,,ug m-3,P
CR9,NO,27/07/2020 23:00,,ug m-3,P
CR9,NO,28/07/2020 00:00,,ug m-3,P
CR9,NO,28/07/2020 01:00,,ug m-3,P
CR9,NO,28/07/2020 02:00,,ug m-3,P
CR9,NO,28/07/2020 03:00,,ug m-3,P
CR9,NO,28/07/2020 04:00,,ug m-3,P
CR9,NO,28/07/2020 05:00,,ug m-3,P
CR9,NO,28/07/2020 06:00,,ug m-3,P
CR9,NO,28/07/2020 07:00,,ug m-3,P
CR9,NO,28/07/2020 08:00,,ug m-3,P
CR9,NO,28/07/2020 09:00,,ug m-3,P
CR9,NO,28/07/2020 10:00,,ug m-3,P
CR9,NO,28/07/2020 11:00,,ug m-3,P
CR9,NO,28/07/2020 12:00,,ug m-3,P
CR9,NO,28/07/2020 13:00,,ug m-3,P
CR9,NO,28/07/2020 14:00,,ug m-3,P
CR9,NO,28/07/2020 15:00,,ug m-3,P
CR9,NO,28/07/2020 16:00,,ug m-3,P
CR9,NO,28/07/2020 17:00,,ug m-3,P
CR9,NO,28/07/2020 18:00,,ug m-3,P
CR9,NO,28/07/2020 19:00,,ug m-3,P
CR9,NO,28/07/2020 20:00,,ug m-3,P
CR9,NO,28/07/2020 21:00,,ug m-3,P
CR9,NO,28/07/2020 22:00,,ug m-3,P
CR9,NO,28/07/2020 23:00,,ug m-3,P
CR9,NO,29/07/2020 00:00,,ug m-3,P
CR9,NO,29/07/2020 01:00,,ug m-3,P
CR9,NO,29/07/2020 02:00,,ug m-3,P
CR9,NO,29/07/2020 03:00,,ug m-3,P
CR9,NO,29/07/2020 04:00,,ug m-3,P
CR9,NO,29/07/2020 05:00,,ug m-3,P
CR9,NO,29/07/2020 06:00,,ug m-3,P
CR9,NO,29/07/2020 07:00,,ug m-3,P
CR9,NO,29/07/2020 08:00,,ug m-3,P
CR9,NO,29/07/2020 09:00,,ug m-3,P
CR9,NO,29/07/2020 10:00,,ug m-3,P
CR9,NO,29/07/2020 11:00,,ug m-3,P
CR9,NO,29/07/2020 12:00,,ug m-3,P
CR9,NO,29/07/2020 13:00,,ug m-3,P
CR9,NO,29/07/2020 14:00,,ug m-3,P
CR9,NO,29/07/2020 15:00,,ug m-3,P
CR9,NO,29/07/2020 16:00,,ug m-3,P
CR9,NO,29/07/2020 17:00,,ug m-3,P
CR9,NO,29/07/2020 18:00,,ug m-3,P
CR9,NO,29/07/2020 19:00,,ug m-3,P
CR9,NO,29/07/2020 20:00,,ug m-3,P
CR9,NO,29/07/2020 21:00,,ug m-3,P
CR9,NO,29/07/2020 22:00,,ug m-3,P
CR9,NO,29/07/2020 23:00,,ug m-3,P
CR9,NO,30/07/2020 00:00,,ug m-3,P
CR9,NO,30/07/2020 01:00,,ug m-3,P
CR9,NO,30/07/2020 02:00,,ug m-3,P
CR9,NO,30/07/2020 03:00,,ug m-3,P
CR9,NO,30/07/2020 04:00,,ug m-3,P
CR9,NO,30/07/2020 05:00,,ug m-3,P
CR9,NO,30/07/2020 06:00,,ug m-3,P
CR9,NO,30/07/2020 07:00,,ug m-3,P
CR9,NO,30/07/2020 08:00,,ug m-3,P
CR9,NO,30/07/2020 09:00,,ug m-3,P
CR9,NO,30/07/2020 10:00,,ug m-3,P
CR9,NO,30/07/2020 11:00,,ug m-3,P
CR9,NO,30/07/2020 12:00,,ug m-3,P
CR9,NO,30/07/2020 13:00,,ug m-3,P
CR9,NO,30/07/2020 14:00,,ug m-3,P
CR9,NO,30/07/2020 15:00,,ug m-3,P
CR9,NO,30/07/2020 16:00,,ug m-3,P
CR9,NO,30/07/2020 17:00,,ug m-3,P
CR9,NO,30/07/2020 18:00,,ug m-3,P
CR9,NO,30/07/2020 19:00,,ug m-3,P
CR9,NO,30/07/2020 20:00,,ug m-3,P
CR9,NO,30/07/2020 21:00,,ug m-3,P
CR9,NO,30/07/2020 22:00,,ug m-3,P
CR9,NO,30/07/2020 23:00,,ug m-3,P
CR9,NO,31/07/2020 00:00,,ug m-3,P
CR9,NO,31/07/2020 01:00,,ug m-3,P
CR9,NO,31/07/2020 02:00,,ug m-3,P
CR9,NO,31/07/2020 03:00,,ug m-3,P
CR9,NO,31/07/2020 04:00,,ug m-3,P
CR9,NO,31/07/2020 05:00,,ug m-3,P
CR9,NO,31/07/2020 06:00,,ug m-3,P
CR9,NO,31/07/2020 07:00,,ug m-3,P
CR9,NO,31/07/2020 08:00,,ug m-3,P
CR9,NO,31/07/2020 09:00,,ug m-3,P
CR9,NO,31/07/2020 10:00,,ug m-3,P
CR9,NO,31/07/2020 11:00,,ug m-3,P
CR9,NO,31/07/2020 12:00,,ug m-3,P
CR9,NO,31/07/2020 13:00,,ug m-3,P
CR9,NO,31/07/2020 14:00,,ug m-3,P
CR9,NO,31/07/2020 15:00,,ug m-3,P
CR9,NO,31/07/2020 16:00,,ug m-3,P
CR9,NO,31/07/2020 17:00,,ug m-3,P
CR9,NO,31/07/2020 18:00,,ug m-3,P
CR9,NO,31/07/2020 19:00,,ug m-3,P
CR9,NO,31/07/2020 20:00,,ug m-3,P
CR9,NO,31/07/2020 21:00,,ug m-3,P
CR9,NO,31/07/2020 22:00,,ug m-3,P
CR9,NO,31/07/2020 23:00,,ug m-3,P
CR9,NO,01/08/2020 00:00,,ug m-3,P
CR9,NO,01/08/2020 01:00,,ug m-3,P
CR9,NO,01/08/2020 02:00,,ug m-3,P
CR9,NO,01/08/2020 03:00,,ug m-3,P
CR9,NO,01/08/2020 04:00,,ug m-3,P
CR9,NO,01/08/2020 05:00,,ug m-3,P
CR9,NO,01/08/2020 06:00,,ug m-3,P
CR9,NO,01/08/2020 07:00,,ug m-3,P
CR9,NO,01/08/2020 08:00,,ug m-3,P
CR9,NO,01/08/2020 09:00,,ug m-3,P
CR9,NO,01/08/2020 10:00,,ug m-3,P
CR9,NO,01/08/2020 11:00,,ug m-3,P
CR9,NO,01/08/2020 12:00,,ug m-3,P
CR9,NO,01/08/2020 13:00,,ug m-3,P
CR9,NO,01/08/2020 14:00,,ug m-3,P
CR9,NO,01/08/2020 15:00,,ug m-3,P
CR9,NO,01/08/2020 16:00,,ug m-3,P
CR9,NO,01/08/2020 17:00,,ug m-3,P
CR9,NO,01/08/2020 18:00,,ug m-3,P
CR9,NO,01/08/2020 19:00,,ug m-3,P
CR9,NO,01/08/2020 20:00,,ug m-3,P
CR9,NO,01/08/2020 21:00,,ug m-3,P
CR9,NO,01/08/2020 22:00,,ug m-3,P
CR9,NO,01/08/2020 23:00,,ug m-3,P
CR9,NO,02/08/2020 00:00,,ug m-3,P
CR9,NO,02/08/2020 01:00,,ug m-3,P
CR9,NO,02/08/2020 02:00,,ug m-3,P
CR9,NO,02/08/2020 03:00,,ug m-3,P
CR9,NO,02/08/2020 04:00,,ug m-3,P
CR9,NO,02/08/2020 05:00,,ug m-3,P
CR9,NO,02/08/2020 06:00,,ug m-3,P
CR9,NO,02/08/2020 07:00,,ug m-3,P
CR9,NO,02/08/2020 08:00,,ug m-3,P
CR9,NO,02/08/2020 09:00,,ug m-3,P
CR9,NO,02/08/2020 10:00,,ug m-3,P
CR9,NO,02/08/2020 11:00,,ug m-3,P
CR9,NO,02/08/2020 12:00,,ug m-3,P
CR9,NO,02/08/2020 13:00,,ug m-3,P
CR9,NO,02/08/2020 14:00,,ug m-3,P
CR9,NO,02/08/2020 15:00,,ug m-3,P
CR9,NO,02/08/2020 16:00,,ug m-3,P
CR9,NO,02/08/2020 17:00,,ug m-3,P
CR9,NO,02/08/2020 18:00,,ug m-3,P
CR9,NO,02/08/2020 19:00,,ug m-3,P
CR9,NO,02/08/2020 20:00,,ug m-3,P
CR9,NO,02/08/2020 21:00,,ug m-3,P
CR9,NO,02/08/2020 22:00,,ug m-3,P
CR9,NO,02/08/2020 23:00,,ug m-3,P
CR9,NO,03/08/2020 00:00,,ug m-3,P
CR9,NO,03/08/2020 01:00,,ug m-3,P
CR9,NO,03/08/2020 02:00,,ug m-3,P
CR9,NO,03/08/2020 03:00,,ug m-3,P
CR9,NO,03/08/2020 04:00,,ug m-3,P
CR9,NO,03/08/2020 05:00,,ug m-3,P
CR9,NO,03/08/2020 06:00,,ug m-3,P
CR9,NO,03/08/2020 07:00,,ug m-3,P
CR9,NO,03/08/2020 08:00,,ug m-3,P
CR9,NO,03/08/2020 09:00,,ug m-3,P
CR9,NO,03/08/2020 10:00,,ug m-3,P
CR9,NO,03/08/2020 11:00,,ug m-3,P
CR9,NO,03/08/2020 12:00,,ug m-3,P
CR9,NO,03/08/2020 13:00,,ug m-3,P
CR9,NO,03/08/2020 14:00,,ug m-3,P
CR9,NO,03/08/2020 15:00,,ug m-3,P
CR9,NO,03/08/2020 16:00,,ug m-3,P
CR9,NO,03/08/2020 17:00,,ug m-3,P
CR9,NO,03/08/2020 18:00,,ug m-3,P
CR9,NO,03/08/2020 19:00,,ug m-3,P
CR9,NO,03/08/2020 20:00,,ug m-3,P
CR9,NO,03/08/2020 21:00,,ug m-3,P
CR9,NO,03/08/2020 22:00,,ug m-3,P
CR9,NO,03/08/2020 23:00,,ug m-3,P
CR9,NO,04/08/2020 00:00,,ug m-3,P
CR9,NO,04/08/2020 01:00,,ug m-3,P
CR9,NO,04/08/2020 02:00,,ug m-3,P
CR9,NO,04/08/2020 03:00,,ug m-3,P
CR9,NO,04/08/2020 04:00,,ug m-3,P
CR9,NO,04/08/2020 05:00,,ug m-3,P
CR9,NO,04/08/2020 06:00,,ug m-3,P
CR9,NO,04/08/2020 07:00,,ug m-3,P
CR9,NO,04/08/2020 08:00,,ug m-3,P
CR9,NO,04/08/2020 09:00,,ug m-3,P
CR9,NO,04/08/2020 10:00,,ug m-3,P
CR9,NO,04/08/2020 11:00,,ug m-3,P
CR9,NO,04/08/2020 12:00,,ug m-3,P
CR9,NO,04/08/2020 13:00,,ug m-3,P
CR9,NO,04/08/2020 14:00,,ug m-3,P
CR9,NO,04/08/2020 15:00,,ug m-3,P
CR9,NO,04/08/2020 16:00,,ug m-3,P
CR9,NO,04/08/2020 17:00,,ug m-3,P
CR9,NO,04/08/2020 18:00,,ug m-3,P
CR9,NO,04/08/2020 19:00,,ug m-3,P
CR9,NO,04/08/2020 20:00,,ug m-3,P
CR9,NO,04/08/2020 21:00,,ug m-3,P
CR9,NO,04/08/2020 22:00,,ug m-3,P
CR9,NO,04/08/2020 23:00,,ug m-3,P
CR9,NO,05/08/2020 00:00,,ug m-3,P
CR9,NO,05/08/2020 01:00,,ug m-3,P
CR9,NO,05/08/2020 02:00,,ug m-3,P
CR9,NO,05/08/2020 03:00,,ug m-3,P
CR9,NO,05/08/2020 04:00,,ug m-3,P
CR9,NO,05/08/2020 05:00,,ug m-3,P
CR9,NO,05/08/2020 06:00,,ug m-3,P
CR9,NO,05/08/2020 07:00,,ug m-3,P
CR9,NO,05/08/2020 08:00,,ug m-3,P
CR9,NO,05/08/2020 09:00,,ug m-3,P
CR9,NO,05/08/2020 10:00,,ug m-3,P
CR9,NO,05/08/2020 11:00,,ug m-3,P
CR9,NO,05/08/2020 12:00,,ug m-3,P
CR9,NO,05/08/2020 13:00,,ug m-3,P
CR9,NO,05/08/2020 14:00,,ug m-3,P
CR9,NO,05/08/2020 15:00,,ug m-3,P
CR9,NO,05/08/2020 16:00,,ug m-3,P
CR9,NO,05/08/2020 17:00,,ug m-3,P
CR9,NO,05/08/2020 18:00,,ug m-3,P
CR9,NO,05/08/2020 19:00,,ug m-3,P
CR9,NO,05/08/2020 20:00,,ug m-3,P
CR9,NO,05/08/2020 21:00,,ug m-3,P
CR9,NO,05/08/2020 22:00,,ug m-3,P
CR9,NO,05/08/2020 23:00,,ug m-3,P
CR9,NO,06/08/2020 00:00,,ug m-3,P
CR9,NO,06/08/2020 01:00,,ug m-3,P
CR9,NO,06/08/2020 02:00,,ug m-3,P
CR9,NO,06/08/2020 03:00,,ug m-3,P
CR9,NO,06/08/2020 04:00,,ug m-3,P
CR9,NO,06/08/2020 05:00,,ug m-3,P
CR9,NO,06/08/2020 06:00,,ug m-3,P
CR9,NO,06/08/2020 07:00,,ug m-3,P
CR9,NO,06/08/2020 08:00,,ug m-3,P
CR9,NO,06/08/2020 09:00,,ug m-3,P
CR9,NO,06/08/2020 10:00,,ug m-3,P
CR9,NO,06/08/2020 11:00,,ug m-3,P
CR9,NO,06/08/2020 12:00,,ug m-3,P
CR9,NO,06/08/2020 13:00,,ug m-3,P
CR9,NO,06/08/2020 14:00,,ug m-3,P
CR9,NO,06/08/2020 15:00,,ug m-3,P
CR9,NO,06/08/2020 16:00,,ug m-3,P
CR9,NO,06/08/2020 17:00,,ug m-3,P
CR9,NO,06/08/2020 18:00,,ug m-3,P
CR9,NO,06/08/2020 19:00,,ug m-3,P
CR9,NO,06/08/2020 20:00,,ug m-3,P
CR9,NO,06/08/2020 21:00,,ug m-3,P
CR9,NO,06/08/2020 22:00,,ug m-3,P
CR9,NO,06/08/2020 23:00,,ug m-3,P
CR9,NO,07/08/2020 00:00,,ug m-3,P
CR9,NO,07/08/2020 01:00,,ug m-3,P
CR9,NO,07/08/2020 02:00,,ug m-3,P
CR9,NO,07/08/2020 03:00,,ug m-3,P
CR9,NO,07/08/2020 04:00,,ug m-3,P
CR9,NO,07/08/2020 05:00,,ug m-3,P
CR9,NO,07/08/2020 06:00,,ug m-3,P
CR9,NO,07/08/2020 07:00,,ug m-3,P
CR9,NO,07/08/2020 08:00,,ug m-3,P
CR9,NO,07/08/2020 09:00,,ug m-3,P
CR9,NO,07/08/2020 10:00,,ug m-3,P
CR9,NO,07/08/2020 11:00,,ug m-3,P
CR9,NO,07/08/2020 12:00,,ug m-3,P
CR9,NO,07/08/2020 13:00,,ug m-3,P
CR9,NO,07/08/2020 14:00,,ug m-3,P
CR9,NO,07/08/2020 15:00,,ug m-3,P
CR9,NO,07/08/2020 16:00,,ug m-3,P
CR9,NO,07/08/2020 17:00,,ug m-3,P
CR9,NO,07/08/2020 18:00,,ug m-3,P
CR9,NO,07/08/2020 19:00,,ug m-3,P
CR9,NO,07/08/2020 20:00,,ug m-3,P
CR9,NO,07/08/2020 21:00,,ug m-3,P
CR9,NO,07/08/2020 22:00,,ug m-3,P
CR9,NO,07/08/2020 23:00,,ug m-3,P
CR9,NO,08/08/2020 00:00,,ug m-3,P
CR9,NO,08/08/2020 01:00,,ug m-3,P
CR9,NO,08/08/2020 02:00,,ug m-3,P
CR9,NO,08/08/2020 03:00,,ug m-3,P
CR9,NO,08/08/2020 04:00,,ug m-3,P
CR9,NO,08/08/2020 05:00,,ug m-3,P
CR9,NO,08/08/2020 06:00,,ug m-3,P
CR9,NO,08/08/2020 07:00,,ug m-3,P
CR9,NO,08/08/2020 08:00,,ug m-3,P
CR9,NO,08/08/2020 09:00,,ug m-3,P
CR9,NO,08/08/2020 10:00,,ug m-3,P
CR9,NO,08/08/2020 11:00,,ug m-3,P
CR9,NO,08/08/2020 12:00,,ug m-3,P
CR9,NO,08/08/2020 13:00,,ug m-3,P
CR9,NO,08/08/2020 14:00,,ug m-3,P
CR9,NO,08/08/2020 15:00,,ug m-3,P
CR9,NO,08/08/2020 16:00,,ug m-3,P
CR9,NO,08/08/2020 17:00,,ug m-3,P
CR9,NO,08/08/2020 18:00,,ug m-3,P
CR9,NO,08/08/2020 19:00,,ug m-3,P
CR9,NO,08/08/2020 20:00,,ug m-3,P
CR9,NO,08/08/2020 21:00,,ug m-3,P
CR9,NO,08/08/2020 22:00,,ug m-3,P
CR9,NO,08/08/2020 23:00,,ug m-3,P
CR9,NO,09/08/2020 00:00,,ug m-3,P
CR9,NO,09/08/2020 01:00,,ug m-3,P
CR9,NO,09/08/2020 02:00,,ug m-3,P
CR9,NO,09/08/2020 03:00,,ug m-3,P
CR9,NO,09/08/2020 04:00,,ug m-3,P
CR9,NO,09/08/2020 05:00,,ug m-3,P
CR9,NO,09/08/2020 06:00,,ug m-3,P
CR9,NO,09/08/2020 07:00,,ug m-3,P
CR9,NO,09/08/2020 08:00,,ug m-3,P
CR9,NO,09/08/2020 09:00,,ug m-3,P
CR9,NO,09/08/2020 10:00,,ug m-3,P
CR9,NO,09/08/2020 11:00,,ug m-3,P
CR9,NO,09/08/2020 12:00,,ug m-3,P
CR9,NO,09/08/2020 13:00,,ug m-3,P
CR9,NO,09/08/2020 14:00,,ug m-3,P
CR9,NO,09/08/2020 15:00,,ug m-3,P
CR9,NO,09/08/2020 16:00,,ug m-3,P
CR9,NO,09/08/2020 17:00,,ug m-3,P
CR9,NO,09/08/2020 18:00,,ug m-3,P
CR9,NO,09/08/2020 19:00,,ug m-3,P
CR9,NO,09/08/2020 20:00,,ug m-3,P
CR9,NO,09/08/2020 21:00,,ug m-3,P
CR9,NO,09/08/2020 22:00,,ug m-3,P
CR9,NO,09/08/2020 23:00,,ug m-3,P
CR9,NO,10/08/2020 00:00,,ug m-3,P
CR9,NO,10/08/2020 01:00,,ug m-3,P
CR9,NO,10/08/2020 02:00,,ug m-3,P
CR9,NO,10/08/2020 03:00,,ug m-3,P
CR9,NO,10/08/2020 04:00,,ug m-3,P
CR9,NO,10/08/2020 05:00,,ug m-3,P
CR9,NO,10/08/2020 06:00,,ug m-3,P
CR9,NO,10/08/2020 07:00,,ug m-3,P
CR9,NO,10/08/2020 08:00,,ug m-3,P
CR9,NO,10/08/2020 09:00,,ug m-3,P
CR9,NO,10/08/2020 10:00,,ug m-3,P
CR9,NO,10/08/2020 11:00,,ug m-3,P
CR9,NO,10/08/2020 12:00,,ug m-3,P
CR9,NO,10/08/2020 13:00,,ug m-3,P
CR9,NO,10/08/2020 14:00,,ug m-3,P
CR9,NO,10/08/2020 15:00,,ug m-3,P
CR9,NO,10/08/2020 16:00,,ug m-3,P
CR9,NO,10/08/2020 17:00,,ug m-3,P
CR9,NO,10/08/2020 18:00,,ug m-3,P
CR9,NO,10/08/2020 19:00,,ug m-3,P
CR9,NO,10/08/2020 20:00,,ug m-3,P
CR9,NO,10/08/2020 21:00,,ug m-3,P
CR9,NO,10/08/2020 22:00,,ug m-3,P
CR9,NO,10/08/2020 23:00,,ug m-3,P
CR9,NO,11/08/2020 00:00,,ug m-3,P
CR9,NO,11/08/2020 01:00,,ug m-3,P
CR9,NO,11/08/2020 02:00,,ug m-3,P
CR9,NO,11/08/2020 03:00,,ug m-3,P
CR9,NO,11/08/2020 04:00,,ug m-3,P
CR9,NO,11/08/2020 05:00,,ug m-3,P
CR9,NO,11/08/2020 06:00,,ug m-3,P
CR9,NO,11/08/2020 07:00,,ug m-3,P
CR9,NO,11/08/2020 08:00,,ug m-3,P
CR9,NO,11/08/2020 09:00,,ug m-3,P
CR9,NO,11/08/2020 10:00,,ug m-3,P
CR9,NO,11/08/2020 11:00,,ug m-3,P
CR9,NO,11/08/2020 12:00,,ug m-3,P
CR9,NO,11/08/2020 13:00,,ug m-3,P
CR9,NO,11/08/2020 14:00,,ug m-3,P
CR9,NO,11/08/2020 15:00,,ug m-3,P
CR9,NO,11/08/2020 16:00,,ug m-3,P
CR9,NO,11/08/2020 17:00,,ug m-3,P
CR9,NO,11/08/2020 18:00,,ug m-3,P
CR9,NO,11/08/2020 19:00,,ug m-3,P
CR9,NO,11/08/2020 20:00,,ug m-3,P
CR9,NO,11/08/2020 21:00,,ug m-3,P
CR9,NO,11/08/2020 22:00,,ug m-3,P
CR9,NO,11/08/2020 23:00,,ug m-3,P
CR9,NO,12/08/2020 00:00,,ug m-3,P
CR9,NO,12/08/2020 01:00,,ug m-3,P
CR9,NO,12/08/2020 02:00,,ug m-3,P
CR9,NO,12/08/2020 03:00,,ug m-3,P
CR9,NO,12/08/2020 04:00,,ug m-3,P
CR9,NO,12/08/2020 05:00,,ug m-3,P
CR9,NO,12/08/2020 06:00,,ug m-3,P
CR9,NO,12/08/2020 07:00,,ug m-3,P
CR9,NO,12/08/2020 08:00,,ug m-3,P
CR9,NO,12/08/2020 09:00,,ug m-3,P
CR9,NO,12/08/2020 10:00,,ug m-3,P
CR9,NO,12/08/2020 11:00,,ug m-3,P
CR9,NO,12/08/2020 12:00,,ug m-3,P
CR9,NO,12/08/2020 13:00,,ug m-3,P
CR9,NO,12/08/2020 14:00,,ug m-3,P
CR9,NO,12/08/2020 15:00,,ug m-3,P
CR9,NO,12/08/2020 16:00,,ug m-3,P
CR9,NO,12/08/2020 17:00,,ug m-3,P
CR9,NO,12/08/2020 18:00,,ug m-3,P
CR9,NO,12/08/2020 19:00,,ug m-3,P
CR9,NO,12/08/2020 20:00,,ug m-3,P
CR9,NO,12/08/2020 21:00,,ug m-3,P
CR9,NO,12/08/2020 22:00,,ug m-3,P
CR9,NO,12/08/2020 23:00,,ug m-3,P
CR9,NO,13/08/2020 00:00,,ug m-3,P
CR9,NO,13/08/2020 01:00,,ug m-3,P
CR9,NO,13/08/2020 02:00,,ug m-3,P
CR9,NO,13/08/2020 03:00,,ug m-3,P
CR9,NO,13/08/2020 04:00,,ug m-3,P
CR9,NO,13/08/2020 05:00,,ug m-3,P
CR9,NO,13/08/2020 06:00,,ug m-3,P
CR9,NO,13/08/2020 07:00,,ug m-3,P
CR9,NO,13/08/2020 08:00,,ug m-3,P
CR9,NO,13/08/2020 09:00,,ug m-3,P
CR9,NO,13/08/2020 10:00,,ug m-3,P
CR9,NO,13/08/2020 11:00,,ug m-3,P
CR9,NO,13/08/2020 12:00,,ug m-3,P
CR9,NO,13/08/2020 13:00,,ug m-3,P
CR9,NO,13/08/2020 14:00,,ug m-3,P
CR9,NO,13/08/2020 15:00,,ug m-3,P
CR9,NO,13/08/2020 16:00,,ug m-3,P
CR9,NO,13/08/2020 17:00,,ug m-3,P
CR9,NO,13/08/2020 18:00,,ug m-3,P
CR9,NO,13/08/2020 19:00,,ug m-3,P
CR9,NO,13/08/2020 20:00,,ug m-3,P
CR9,NO,13/08/2020 21:00,,ug m-3,P
CR9,NO,13/08/2020 22:00,,ug m-3,P
CR9,NO,13/08/2020 23:00,,ug m-3,P
CR9,NO,14/08/2020 00:00,,ug m-3,P
CR9,NO,14/08/2020 01:00,,ug m-3,P
CR9,NO,14/08/2020 02:00,,ug m-3,P
CR9,NO,14/08/2020 03:00,,ug m-3,P
CR9,NO,14/08/2020 04:00,,ug m-3,P
CR9,NO,14/08/2020 05:00,,ug m-3,P
CR9,NO,14/08/2020 06:00,,ug m-3,P
CR9,NO,14/08/2020 07:00,,ug m-3,P
CR9,NO,14/08/2020 08:00,,ug m-3,P
CR9,NO,14/08/2020 09:00,,ug m-3,P
CR9,NO,14/08/2020 10:00,,ug m-3,P
CR9,NO,14/08/2020 11:00,,ug m-3,P
CR9,NO,14/08/2020 12:00,,ug m-3,P
CR9,NO,14/08/2020 13:00,,ug m-3,P
CR9,NO,14/08/2020 14:00,,ug m-3,P
CR9,NO,14/08/2020 15:00,,ug m-3,P
CR9,NO,14/08/2020 16:00,,ug m-3,P
CR9,NO,14/08/2020 17:00,,ug m-3,P
CR9,NO,14/08/2020 18:00,,ug m-3,P
CR9,NO,14/08/2020 19:00,,ug m-3,P
CR9,NO,14/08/2020 20:00,,ug m-3,P
CR9,NO,14/08/2020 21:00,,ug m-3,P
CR9,NO,14/08/2020 22:00,,ug m-3,P
CR9,NO,14/08/2020 23:00,,ug m-3,P
CR9,NO,15/08/2020 00:00,,ug m-3,P
CR9,NO,15/08/2020 01:00,,ug m-3,P
CR9,NO,15/08/2020 02:00,,ug m-3,P
CR9,NO,15/08/2020 03:00,,ug m-3,P
CR9,NO,15/08/2020 04:00,,ug m-3,P
CR9,NO,15/08/2020 05:00,,ug m-3,P
CR9,NO,15/08/2020 06:00,,ug m-3,P
CR9,NO,15/08/2020 07:00,,ug m-3,P
CR9,NO,15/08/2020 08:00,,ug m-3,P
CR9,NO,15/08/2020 09:00,,ug m-3,P
CR9,NO,15/08/2020 10:00,,ug m-3,P
CR9,NO,15/08/2020 11:00,,ug m-3,P
CR9,NO,15/08/2020 12:00,,ug m-3,P
CR9,NO,15/08/2020 13:00,,ug m-3,P
CR9,NO,15/08/2020 14:00,,ug m-3,P
CR9,NO,15/08/2020 15:00,,ug m-3,P
CR9,NO,15/08/2020 16:00,,ug m-3,P
CR9,NO,15/08/2020 17:00,,ug m-3,P
CR9,NO,15/08/2020 18:00,,ug m-3,P
CR9,NO,15/08/2020 19:00,,ug m-3,P
CR9,NO,15/08/2020 20:00,,ug m-3,P
CR9,NO,15/08/2020 21:00,,ug m-3,P
CR9,NO,15/08/2020 22:00,,ug m-3,P
CR9,NO,15/08/2020 23:00,,ug m-3,P
CR9,NO,16/08/2020 00:00,,ug m-3,P
CR9,NO,16/08/2020 01:00,,ug m-3,P
CR9,NO,16/08/2020 02:00,,ug m-3,P
CR9,NO,16/08/2020 03:00,,ug m-3,P
CR9,NO,16/08/2020 04:00,,ug m-3,P
CR9,NO,16/08/2020 05:00,,ug m-3,P
CR9,NO,16/08/2020 06:00,,ug m-3,P
CR9,NO,16/08/2020 07:00,,ug m-3,P
CR9,NO,16/08/2020 08:00,,ug m-3,P
CR9,NO,16/08/2020 09:00,,ug m-3,P
CR9,NO,16/08/2020 10:00,,ug m-3,P
CR9,NO,16/08/2020 11:00,,ug m-3,P
CR9,NO,16/08/2020 12:00,,ug m-3,P
CR9,NO,16/08/2020 13:00,,ug m-3,P
CR9,NO,16/08/2020 14:00,,ug m-3,P
CR9,NO,16/08/2020 15:00,,ug m-3,P
CR9,NO,16/08/2020 16:00,,ug m-3,P
CR9,NO,16/08/2020 17:00,,ug m-3,P
CR9,NO,16/08/2020 18:00,,ug m-3,P
CR9,NO,16/08/2020 19:00,,ug m-3,P
CR9,NO,16/08/2020 20:00,,ug m-3,P
CR9,NO,16/08/2020 21:00,,ug m-3,P
CR9,NO,16/08/2020 22:00,,ug m-3,P
CR9,NO,16/08/2020 23:00,,ug m-3,P
CR9,NO,17/08/2020 00:00,,ug m-3,P
CR9,NO,17/08/2020 01:00,,ug m-3,P
CR9,NO,17/08/2020 02:00,,ug m-3,P
CR9,NO,17/08/2020 03:00,,ug m-3,P
CR9,NO,17/08/2020 04:00,,ug m-3,P
CR9,NO,17/08/2020 05:00,,ug m-3,P
CR9,NO,17/08/2020 06:00,,ug m-3,P
CR9,NO,17/08/2020 07:00,,ug m-3,P
CR9,NO,17/08/2020 08:00,,ug m-3,P
CR9,NO,17/08/2020 09:00,,ug m-3,P
CR9,NO,17/08/2020 10:00,,ug m-3,P
CR9,NO,17/08/2020 11:00,,ug m-3,P
CR9,NO,17/08/2020 12:00,,ug m-3,P
CR9,NO,17/08/2020 13:00,,ug m-3,P
CR9,NO,17/08/2020 14:00,,ug m-3,P
CR9,NO,17/08/2020 15:00,,ug m-3,P
CR9,NO,17/08/2020 16:00,,ug m-3,P
CR9,NO,17/08/2020 17:00,,ug m-3,P
CR9,NO,17/08/2020 18:00,,ug m-3,P
CR9,NO,17/08/2020 19:00,,ug m-3,P
CR9,NO,17/08/2020 20:00,,ug m-3,P
CR9,NO,17/08/2020 21:00,,ug m-3,P
CR9,NO,17/08/2020 22:00,,ug m-3,P
CR9,NO,17/08/2020 23:00,,ug m-3,P
CR9,NO,18/08/2020 00:00,,ug m-3,P
